energia,potencia_max,frecuencia_potencia_max,media_espectro,var_espectro,max_espectro,entropia,min_espectro,no_cero_crossing,no_mean_crossing,n5,n25,n75,n95,mediana,media,std,varianza,rms,Tipo_Sismo
24.53833133719842,0.00012159661456439309,3.90625,0.00012775239731426644,5.3019834504918205e-06,0.14645085012067277,5.307720722720142e-22,9.605620455025981,204.0,195.0,-0.015323381883825217,-0.0001873980470015017,0.00034720179926384104,0.022931974600996958,2.0669022837285097e-12,0.0002804790504370999,0.04065165179090104,0.0016525567933286679,0.011185555130329174,sisLoc
0.0008564019819333398,2.3006172726562162e-09,39.0625,1.995403063821811e-06,2.0598000257173453e-10,0.000409220865999185,2.4128556939895862e-25,9.605620455025981,468.0,451.0,-0.00016589151794994185,-3.784440411721974e-09,1.3102569266188183e-08,0.00017209371127539972,7.954221965167563e-16,-4.5707349653639863e-07,0.00024016187517892712,5.767772628945857e-08,5.474878172387601e-05,sisLoc
2.880989558842123e-08,8.457749035870137e-14,46.875,1.3609109387903133e-08,6.728884611407931e-15,2.4960174976208567e-06,1.951416160527301e-27,9.605620455025981,624.0,605.0,-1.158634345403639e-06,-1.808233771486724e-10,8.31605253067639e-11,1.1841249002371609e-06,-2.1945063235519962e-18,-2.6306124612931907e-09,1.39295179803228e-06,1.9403147116413612e-12,3.6759010411880376e-07,sisLoc
32.0733976850021,0.00016052528782940212,3.90625,0.00012122116851271102,6.9374092051730625e-06,0.16820346315812537,1.1636906104366705e-20,9.605620455025981,182.0,172.0,-0.017225338358830833,-0.00033440183328295133,0.0001247302373349265,0.018401366326526523,-1.8655262325389797e-11,-0.00010250601408720262,0.04647693166637836,0.002160105177121204,0.011788698964476577,sisLoc
0.0008979447896099415,2.8169256345714814e-09,39.0625,1.3787465186353196e-06,2.261552687080727e-10,0.0004882199725023761,1.606778515809708e-25,9.605620455025981,427.0,409.0,-0.00010020537915578208,-3.5446865016757494e-09,1.3865216318231916e-08,0.00010011837770359922,9.536273275794215e-16,3.116154100063824e-07,0.00024591809690571763,6.047571038572992e-08,3.501849505050414e-05,sisLoc
2.6039339901240327e-08,8.901428369018884e-14,46.875,8.399198369537868e-09,6.525072774644708e-15,2.7183126551779533e-06,2.4538674014866205e-27,9.605620455025981,512.0,493.0,-5.27147820314328e-07,-5.499531165063896e-11,6.595118877556467e-11,5.25975577881362e-07,-4.285094608818352e-19,1.8158741641889007e-09,1.3242823706607077e-06,1.7537237972427442e-12,1.990320580557194e-07,sisLoc
12.059253237289187,5.8961733148245455e-05,3.90625,8.283580317607112e-05,2.6197087297200465e-06,0.10179254794161562,2.9669348946175375e-22,9.605620455025981,75.0,63.0,-0.021452250050297595,-6.024530428484975e-06,8.815442554571033e-06,0.011908516955879208,3.888176819222187e-14,-0.0003895722341816487,0.028496114526331797,0.0008120285430978181,0.007720736739222191,sisLoc
0.00042209887258462433,9.19158375056989e-10,39.0625,1.2911419464069785e-06,1.0600915648017786e-10,0.00027819209021968065,3.992129218484083e-28,9.605620455025981,321.0,299.0,-4.1378088976547175e-05,-1.7245300259277143e-10,4.053433728500757e-10,4.011139147126841e-05,1.1638541547124981e-17,5.254348934036106e-07,0.0001686052167295212,2.842771910840881e-08,1.883019762404087e-05,sisLoc
1.3618969712642914e-08,3.4264563956493926e-14,46.875,8.221047168968349e-09,3.385432018086449e-15,1.6740041365093583e-06,6.23113689018345e-29,9.605620455025981,422.0,403.0,-2.6340749317263623e-07,-1.2822110619323758e-12,1.9031285335990758e-12,2.548447722833966e-07,-6.628808569991062e-22,2.8132977383315453e-09,9.57714965431367e-07,9.172179550112044e-13,1.2234600692660195e-07,sisLoc
12.059253237289187,5.8961733148245455e-05,3.90625,8.283580317607112e-05,2.6197087297200465e-06,0.10179254794161562,2.9669348946175375e-22,9.605620455025981,75.0,63.0,-0.021452250050297595,-6.024530428484975e-06,8.815442554571033e-06,0.011908516955879208,3.888176819222187e-14,-0.0003895722341816487,0.028496114526331797,0.0008120285430978181,0.007720736739222191,sisLoc
0.00042209887258462433,9.19158375056989e-10,39.0625,1.2911419464069785e-06,1.0600915648017786e-10,0.00027819209021968065,3.992129218484083e-28,9.605620455025981,321.0,299.0,-4.1378088976547175e-05,-1.7245300259277143e-10,4.053433728500757e-10,4.011139147126841e-05,1.1638541547124981e-17,5.254348934036106e-07,0.0001686052167295212,2.842771910840881e-08,1.883019762404087e-05,sisLoc
1.3618969712642914e-08,3.4264563956493926e-14,46.875,8.221047168968349e-09,3.385432018086449e-15,1.6740041365093583e-06,6.23113689018345e-29,9.605620455025981,422.0,403.0,-2.6340749317263623e-07,-1.2822110619323758e-12,1.9031285335990758e-12,2.548447722833966e-07,-6.628808569991062e-22,2.8132977383315453e-09,9.57714965431367e-07,9.172179550112044e-13,1.2234600692660195e-07,sisLoc
31.27441854847748,0.00015687254454594454,3.90625,0.00011120828776090641,6.7733449596263344e-06,0.16614150038837378,5.674394189301797e-23,9.605620455025981,65.0,51.0,-0.01707309751597122,-1.2348570600951617e-06,1.0992537548573443e-06,0.018147463698578076,-2.7909649588730145e-14,-7.872555687995414e-05,0.045894432459951034,0.0021062989308210074,0.011219303902564044,sisLoc
0.0008482550064969648,2.555065560699891e-09,39.0625,1.0449049076741961e-06,2.1440600033911955e-10,0.0004704705231797362,6.390081481081298e-28,9.605620455025981,289.0,267.0,-7.964907369126982e-05,-1.998307262370564e-11,7.642566645208302e-11,7.671730047937182e-05,3.1221468049338734e-18,1.573216935671687e-07,0.00023901719327935254,5.712921868313937e-08,2.7778986112375862e-05,sisLoc
2.6007766781356962e-08,9.912866118745635e-14,46.875,6.516544774995769e-09,6.4775626006212254e-15,2.8643633721276713e-06,1.1283599990040327e-29,9.605620455025981,298.0,277.0,-6.576857533177078e-07,-1.7027607609543564e-13,3.323094215932054e-13,6.538879640646295e-07,1.4646893306586396e-21,9.200906419056108e-10,1.32348019466443e-06,1.7515998256689975e-12,2.0274476019385615e-07,sisLoc
18.090601730382623,8.979830132530692e-05,3.90625,0.00010172012852151336,3.917617057985045e-06,0.12563811301094366,4.060067402700218e-22,9.605620455025981,229.0,215.0,-0.01918889376600988,-0.000354082367560222,0.00025327440854008387,0.014016268010767531,-5.537765604816043e-12,-0.00027890249371067465,0.03490427831361011,0.0012183086445939526,0.009442812937475273,sisLoc
0.0005790760597938546,1.6764982957881463e-09,39.0625,1.4252282695218253e-06,1.413394857740411e-10,0.00034818666826647314,2.0768345982134235e-25,9.605620455025981,411.0,393.0,-0.00014692194534733074,-4.26372987956897e-09,1.080764935708986e-08,0.00015109684037826972,3.7934116380724616e-16,3.622742508302816e-07,0.00019748453656168494,3.9000142180983476e-08,4.474533925952669e-05,sisLoc
1.6891884042951607e-08,5.891724991419218e-14,46.875,8.133541939782704e-09,4.0569428037931575e-15,2.020877141442469e-06,1.6038666946230692e-27,9.605620455025981,503.0,483.0,-7.45792970406921e-07,-1.7688441730323156e-10,6.045428371013311e-11,7.87621447470334e-07,-2.8050027462494917e-18,1.4673829197002063e-09,1.066607554403753e-06,1.137651675111155e-12,2.44242847855716e-07,sisLoc
27.763197639699236,0.0001389672927375389,3.90625,0.00011004140402156661,6.003358019938602e-06,0.15664203300774912,2.869518019669688e-22,9.605620455025981,124.0,106.0,-0.016264360707432507,-7.396075402508756e-06,7.322107170770857e-06,0.017270850151460498,9.9030724150226e-15,0.00013789018346571118,0.04324128135867366,0.0018698084135399782,0.010867460680263279,sisLoc
0.0007703946921396777,2.47711327314807e-09,39.0625,1.2828664680468671e-06,1.938110047171995e-10,0.0004635472710989115,8.980873257150117e-28,9.605620455025981,289.0,269.0,-8.755996811440194e-05,-1.0237854502979654e-10,5.27671478422499e-10,8.737156567924923e-05,1.9669010893220856e-17,-3.34864196008715e-07,0.00022778346350914555,5.188530624822224e-08,2.9432013287600748e-05,sisLoc
2.307416004793085e-08,7.736775285434811e-14,46.875,7.936073974595463e-09,5.783149792046348e-15,2.6071513436486697e-06,5.71514956357362e-29,9.605620455025981,352.0,329.0,-4.4308861065542294e-07,-1.5729974870630915e-12,1.4174841171776834e-12,4.4110863522122434e-07,1.5671404178037432e-21,-1.9203849042040303e-09,1.2466038263348465e-06,1.55402109983268e-12,1.6292593799388972e-07,sisLoc
34.270717790012625,0.0001731286001189474,3.90625,0.00012033190702416839,7.400384151620478e-06,0.1740729173504558,8.295793807936237e-23,9.605620455025981,77.0,63.0,-0.017832994310853074,-3.8851233824761305e-06,2.1325935628363983e-06,0.021569157858134996,-4.994577865703925e-14,-6.86854464822737e-05,0.048042674589832725,0.002308098581744559,0.01191361461152443,sisLoc
0.0009088278211879708,2.7819928449019026e-09,39.0625,1.1384076239353637e-06,2.3055219557323102e-10,0.0004919334142193147,7.718326030247176e-28,9.605620455025981,273.0,251.0,-5.334179781077942e-05,-2.961320745300497e-11,9.161559347855566e-11,4.828896338733466e-05,4.2049210236002566e-18,2.073299430262851e-07,0.0002474039759160004,6.120872729904491e-08,2.4091849439193897e-05,sisLoc
2.6852863063704837e-08,9.72252698541087e-14,46.875,7.028463540291228e-09,6.787781649211055e-15,2.926035916569343e-06,1.6520120754026923e-29,9.605620455025981,330.0,305.0,-3.502659153270061e-07,-7.063638270566299e-13,4.767286760356781e-13,3.4884450057207897e-07,-7.801734501062962e-21,1.4293620388386094e-09,1.3448104458416436e-06,1.8085151352448e-12,1.4571731475408792e-07,sisLoc
35.329123370096006,0.00017628647183513214,3.90625,0.0001184756511399625,7.649916461027992e-06,0.17649877242393835,4.823793321991934e-24,9.605620455025981,33.0,13.0,-0.01840883558228887,-3.5648425031672027e-07,1.9306232466556074e-07,0.020128819499659775,-4.09218820001364e-15,-0.00013321062250953804,0.048778768514233524,0.00237936825776518,0.011899266757981584,sisLoc
0.0009161741902394637,2.8442275042603253e-09,39.0625,8.602754803291519e-07,2.3355135638923823e-10,0.0005009861988043094,3.2565173873304616e-28,9.605620455025981,179.0,157.0,-2.7056999131215184e-05,-2.4612798955976613e-12,8.23173634993583e-12,1.5357205356758642e-05,4.838431426492958e-19,4.856192608595549e-08,0.0002484019717092254,6.17035395490308e-08,1.8949957289066797e-05,sisLoc
2.677979035185959e-08,1.0232024722041366e-13,46.875,4.795978678101872e-09,6.811346625739983e-15,2.9704047510981702e-06,9.405417121550723e-31,9.605620455025981,226.0,201.0,-1.2532066688494614e-07,-6.956239481440259e-14,4.19645497936023e-14,1.2114891195454924e-07,-6.9302693740824305e-22,2.2779333378267233e-10,1.3429801719615131e-06,1.8035957422817753e-12,1.1314116876619905e-07,sisLoc
13.090843315901356,6.54478011488729e-05,3.90625,7.697508911518798e-05,2.829395046747714e-06,0.10765574733246354,1.9728653933108493e-22,9.605620455025981,101.0,83.0,-0.011160198319346648,-4.304501231007862e-06,8.371526754683934e-06,0.011731938493873379,1.3729213005606074e-13,8.10578415808511e-05,0.02969259910722737,0.0008816504417425196,0.007459377800978128,sisLoc
0.0003476560063021877,1.078602937643655e-09,39.0625,6.602331038403524e-07,8.7752434049934e-11,0.0002998500893492445,6.0102572811690245e-28,9.605620455025981,327.0,307.0,-4.063893377985783e-05,-5.7941130517827376e-11,4.075583940688755e-10,4.2730823237524936e-05,1.504161524743699e-17,-3.77274355786579e-08,0.0001530174202424,2.3414330897639238e-08,1.7101463623592606e-05,sisLoc
1.0531029205657817e-08,3.781953225206831e-14,46.875,4.173295138089521e-09,2.6181136090426285e-15,1.7682311486245021e-06,3.9844815312308534e-29,9.605620455025981,410.0,389.0,-2.9814097071759257e-07,-1.1148982982986632e-12,9.199018223334682e-13,3.091611100430658e-07,-1.519128872794095e-22,-1.7643888401860095e-10,8.421732051050549e-07,7.09255707396921e-13,1.172515298880654e-07,sisLoc
21.935687103935862,0.0001094275470107845,3.90625,9.938723441040022e-05,4.7370161572316565e-06,0.13929767642823174,4.0547803938045546e-22,9.605620455025981,140.0,126.0,-0.014397626638014372,-1.2611337809887824e-05,7.576596237470056e-06,0.016315850097216443,-3.142033725613745e-13,-1.5718080858852597e-05,0.03843630275295642,0.001477349369316925,0.009642608633444122,sisLoc
0.0005925169038546429,1.8308744277672596e-09,39.0625,9.20435494088857e-07,1.487942854973663e-10,0.0003899548614878248,5.520177443800471e-28,9.605620455025981,287.0,269.0,-6.971337268201275e-05,-2.1182844664907715e-10,6.551718116694087e-10,6.67945199943797e-05,2.1587514459114766e-17,6.365355827666584e-08,0.00019976360687672906,3.9905498632400356e-08,2.6133941062200736e-05,sisLoc
1.7886312621499624e-08,6.417995695875676e-14,46.875,5.30586958993454e-09,4.4261068573168555e-15,2.354035647792543e-06,8.602127578006701e-29,9.605620455025981,418.0,399.0,-3.5460440281224757e-07,-1.7631553879197502e-12,3.036787561090543e-12,3.474320605322711e-07,2.779196929129357e-20,1.505696168927273e-10,1.0975553348928573e-06,1.204627713151772e-12,1.5042318596548765e-07,sisLoc
19.214034468475035,9.649715996268811e-05,3.90625,9.314222311969378e-05,4.1469422417110785e-06,0.13044639221430754,2.1298039616862218e-20,9.605620455025981,151.0,139.0,-0.01349505613561523,-0.00034024293825494215,0.00030554318213225017,0.01313315809470884,8.152629509860352e-13,4.9289583237195995e-05,0.0359728540453209,0.0012940462281659602,0.009125399963606493,sisLoc
0.0004970455357961229,1.5928808519546084e-09,39.0625,7.160669358903095e-07,1.2651760243579808e-10,0.0003680309191544986,6.51997876900145e-25,9.605620455025981,488.0,473.0,-3.7672046655462135e-05,-7.504732342232733e-09,5.0579926683746253e-08,3.915141319293e-05,1.877124869275788e-15,1.2118017110900934e-08,0.00018296335207218875,3.347558820149169e-08,1.873654306825463e-05,sisLoc
1.445437338446743e-08,5.365376147515566e-14,46.875,4.39295880583107e-09,3.655847261956348e-15,2.160898085158992e-06,4.836962270120854e-27,9.605620455025981,657.0,643.0,-2.709268525896386e-07,-1.5625724165434152e-10,1.5414258147596356e-10,2.7635983474854425e-07,2.0629646034413022e-18,6.397521704573332e-11,9.866557569306237e-07,9.73489582684342e-13,1.2339121000304063e-07,sisLoc
19.214034468475035,9.649715996268811e-05,3.90625,9.314222311969378e-05,4.1469422417110785e-06,0.13044639221430754,2.1298039616862218e-20,9.605620455025981,151.0,139.0,-0.01349505613561523,-0.00034024293825494215,0.00030554318213225017,0.01313315809470884,8.152629509860352e-13,4.9289583237195995e-05,0.0359728540453209,0.0012940462281659602,0.009125399963606493,sisLoc
0.0004970455357961229,1.5928808519546084e-09,39.0625,7.160669358903095e-07,1.2651760243579808e-10,0.0003680309191544986,6.51997876900145e-25,9.605620455025981,488.0,473.0,-3.7672046655462135e-05,-7.504732342232733e-09,5.0579926683746253e-08,3.915141319293e-05,1.877124869275788e-15,1.2118017110900934e-08,0.00018296335207218875,3.347558820149169e-08,1.873654306825463e-05,sisLoc
1.445437338446743e-08,5.365376147515566e-14,46.875,4.39295880583107e-09,3.655847261956348e-15,2.160898085158992e-06,4.836962270120854e-27,9.605620455025981,657.0,643.0,-2.709268525896386e-07,-1.5625724165434152e-10,1.5414258147596356e-10,2.7635983474854425e-07,2.0629646034413022e-18,6.397521704573332e-11,9.866557569306237e-07,9.73489582684342e-13,1.2339121000304063e-07,sisLoc
19.214034468475035,9.649715996268811e-05,3.90625,9.314222311969378e-05,4.1469422417110785e-06,0.13044639221430754,2.1298039616862218e-20,9.605620455025981,151.0,139.0,-0.01349505613561523,-0.00034024293825494215,0.00030554318213225017,0.01313315809470884,8.152629509860352e-13,4.9289583237195995e-05,0.0359728540453209,0.0012940462281659602,0.009125399963606493,sisLoc
0.0004970455357961229,1.5928808519546084e-09,39.0625,7.160669358903095e-07,1.2651760243579808e-10,0.0003680309191544986,6.51997876900145e-25,9.605620455025981,488.0,473.0,-3.7672046655462135e-05,-7.504732342232733e-09,5.0579926683746253e-08,3.915141319293e-05,1.877124869275788e-15,1.2118017110900934e-08,0.00018296335207218875,3.347558820149169e-08,1.873654306825463e-05,sisLoc
1.445437338446743e-08,5.365376147515566e-14,46.875,4.39295880583107e-09,3.655847261956348e-15,2.160898085158992e-06,4.836962270120854e-27,9.605620455025981,657.0,643.0,-2.709268525896386e-07,-1.5625724165434152e-10,1.5414258147596356e-10,2.7635983474854425e-07,2.0629646034413022e-18,6.397521704573332e-11,9.866557569306237e-07,9.73489582684342e-13,1.2339121000304063e-07,sisLoc
19.214034468475035,9.649715996268811e-05,3.90625,9.314222311969378e-05,4.1469422417110785e-06,0.13044639221430754,2.1298039616862218e-20,9.605620455025981,151.0,139.0,-0.01349505613561523,-0.00034024293825494215,0.00030554318213225017,0.01313315809470884,8.152629509860352e-13,4.9289583237195995e-05,0.0359728540453209,0.0012940462281659602,0.009125399963606493,sisLoc
0.0004970455357961229,1.5928808519546084e-09,39.0625,7.160669358903095e-07,1.2651760243579808e-10,0.0003680309191544986,6.51997876900145e-25,9.605620455025981,488.0,473.0,-3.7672046655462135e-05,-7.504732342232733e-09,5.0579926683746253e-08,3.915141319293e-05,1.877124869275788e-15,1.2118017110900934e-08,0.00018296335207218875,3.347558820149169e-08,1.873654306825463e-05,sisLoc
1.445437338446743e-08,5.365376147515566e-14,46.875,4.39295880583107e-09,3.655847261956348e-15,2.160898085158992e-06,4.836962270120854e-27,9.605620455025981,657.0,643.0,-2.709268525896386e-07,-1.5625724165434152e-10,1.5414258147596356e-10,2.7635983474854425e-07,2.0629646034413022e-18,6.397521704573332e-11,9.866557569306237e-07,9.73489582684342e-13,1.2339121000304063e-07,sisLoc
15.723908172251551,7.786574266289513e-05,3.90625,0.00010025974713473067,3.4012331743585385e-06,0.11688360625919503,9.331877662401762e-22,9.605620455025981,150.0,131.0,-0.018260701222146576,-3.1340195262133334e-05,2.382595519293565e-05,0.014256377514442786,-1.1753495727143408e-13,-0.00020915308748980135,0.032541479918619,0.0010589479152938836,0.008822997161243006,sisLoc
0.0005490524405995872,1.4777752799531283e-09,39.0625,1.4124731945636794e-06,1.3245619648344868e-10,0.00032359330033745716,2.1591862532997738e-27,9.605620455025981,398.0,379.0,-9.697699897196398e-05,-2.479219782389746e-10,8.686127578842001e-10,9.852464445816745e-05,5.4201932603953485e-17,3.0326342835430004e-07,0.0001922969489737311,3.6978116584605735e-08,3.608635356505095e-05,sisLoc
1.73376473563423e-08,5.5007640885845156e-14,46.875,8.737450309494507e-09,4.0460449071482825e-15,1.964080276376781e-06,2.652657460707399e-28,9.605620455025981,511.0,491.0,-7.691987016159206e-07,-1.373303317803043e-11,5.988457908388272e-12,7.774380513231874e-07,-1.7556281958202685e-19,1.233678752294677e-09,1.0805896914364253e-06,1.167674081238669e-12,2.521814300836245e-07,sisLoc
15.723908172251551,7.786574266289513e-05,3.90625,0.00010025974713473067,3.4012331743585385e-06,0.11688360625919503,9.331877662401762e-22,9.605620455025981,150.0,131.0,-0.018260701222146576,-3.1340195262133334e-05,2.382595519293565e-05,0.014256377514442786,-1.1753495727143408e-13,-0.00020915308748980135,0.032541479918619,0.0010589479152938836,0.008822997161243006,sisLoc
0.0005490524405995872,1.4777752799531283e-09,39.0625,1.4124731945636794e-06,1.3245619648344868e-10,0.00032359330033745716,2.1591862532997738e-27,9.605620455025981,398.0,379.0,-9.697699897196398e-05,-2.479219782389746e-10,8.686127578842001e-10,9.852464445816745e-05,5.4201932603953485e-17,3.0326342835430004e-07,0.0001922969489737311,3.6978116584605735e-08,3.608635356505095e-05,sisLoc
1.73376473563423e-08,5.5007640885845156e-14,46.875,8.737450309494507e-09,4.0460449071482825e-15,1.964080276376781e-06,2.652657460707399e-28,9.605620455025981,511.0,491.0,-7.691987016159206e-07,-1.373303317803043e-11,5.988457908388272e-12,7.774380513231874e-07,-1.7556281958202685e-19,1.233678752294677e-09,1.0805896914364253e-06,1.167674081238669e-12,2.521814300836245e-07,sisLoc
15.723908172251551,7.786574266289513e-05,3.90625,0.00010025974713473067,3.4012331743585385e-06,0.11688360625919503,9.331877662401762e-22,9.605620455025981,150.0,131.0,-0.018260701222146576,-3.1340195262133334e-05,2.382595519293565e-05,0.014256377514442786,-1.1753495727143408e-13,-0.00020915308748980135,0.032541479918619,0.0010589479152938836,0.008822997161243006,sisLoc
0.0005490524405995872,1.4777752799531283e-09,39.0625,1.4124731945636794e-06,1.3245619648344868e-10,0.00032359330033745716,2.1591862532997738e-27,9.605620455025981,398.0,379.0,-9.697699897196398e-05,-2.479219782389746e-10,8.686127578842001e-10,9.852464445816745e-05,5.4201932603953485e-17,3.0326342835430004e-07,0.0001922969489737311,3.6978116584605735e-08,3.608635356505095e-05,sisLoc
1.73376473563423e-08,5.5007640885845156e-14,46.875,8.737450309494507e-09,4.0460449071482825e-15,1.964080276376781e-06,2.652657460707399e-28,9.605620455025981,511.0,491.0,-7.691987016159206e-07,-1.373303317803043e-11,5.988457908388272e-12,7.774380513231874e-07,-1.7556281958202685e-19,1.233678752294677e-09,1.0805896914364253e-06,1.167674081238669e-12,2.521814300836245e-07,sisLoc
15.723908172251551,7.786574266289513e-05,3.90625,0.00010025974713473067,3.4012331743585385e-06,0.11688360625919503,9.331877662401762e-22,9.605620455025981,150.0,131.0,-0.018260701222146576,-3.1340195262133334e-05,2.382595519293565e-05,0.014256377514442786,-1.1753495727143408e-13,-0.00020915308748980135,0.032541479918619,0.0010589479152938836,0.008822997161243006,sisLoc
0.0005490524405995872,1.4777752799531283e-09,39.0625,1.4124731945636794e-06,1.3245619648344868e-10,0.00032359330033745716,2.1591862532997738e-27,9.605620455025981,398.0,379.0,-9.697699897196398e-05,-2.479219782389746e-10,8.686127578842001e-10,9.852464445816745e-05,5.4201932603953485e-17,3.0326342835430004e-07,0.0001922969489737311,3.6978116584605735e-08,3.608635356505095e-05,sisLoc
1.73376473563423e-08,5.5007640885845156e-14,46.875,8.737450309494507e-09,4.0460449071482825e-15,1.964080276376781e-06,2.652657460707399e-28,9.605620455025981,511.0,491.0,-7.691987016159206e-07,-1.373303317803043e-11,5.988457908388272e-12,7.774380513231874e-07,-1.7556281958202685e-19,1.233678752294677e-09,1.0805896914364253e-06,1.167674081238669e-12,2.521814300836245e-07,sisLoc
15.723908172251551,7.786574266289513e-05,3.90625,0.00010025974713473067,3.4012331743585385e-06,0.11688360625919503,9.331877662401762e-22,9.605620455025981,150.0,131.0,-0.018260701222146576,-3.1340195262133334e-05,2.382595519293565e-05,0.014256377514442786,-1.1753495727143408e-13,-0.00020915308748980135,0.032541479918619,0.0010589479152938836,0.008822997161243006,sisLoc
0.0005490524405995872,1.4777752799531283e-09,39.0625,1.4124731945636794e-06,1.3245619648344868e-10,0.00032359330033745716,2.1591862532997738e-27,9.605620455025981,398.0,379.0,-9.697699897196398e-05,-2.479219782389746e-10,8.686127578842001e-10,9.852464445816745e-05,5.4201932603953485e-17,3.0326342835430004e-07,0.0001922969489737311,3.6978116584605735e-08,3.608635356505095e-05,sisLoc
1.73376473563423e-08,5.5007640885845156e-14,46.875,8.737450309494507e-09,4.0460449071482825e-15,1.964080276376781e-06,2.652657460707399e-28,9.605620455025981,511.0,491.0,-7.691987016159206e-07,-1.373303317803043e-11,5.988457908388272e-12,7.774380513231874e-07,-1.7556281958202685e-19,1.233678752294677e-09,1.0805896914364253e-06,1.167674081238669e-12,2.521814300836245e-07,sisLoc
19.80251984016975,9.609218718725666e-05,3.90625,0.0001152036758634541,4.269758323820958e-06,0.1310346477958738,2.4096623465882825e-22,9.605620455025981,116.0,95.0,-0.023883386026061694,-5.845453618533051e-06,7.945294223382212e-06,0.017261529940053703,6.556666340036577e-14,-0.00032057815036986653,0.036518212849852676,0.001333579869747145,0.009935859777791298,sisLoc
0.0007193260669469421,2.072168337165297e-09,42.96875,1.7399995067370772e-06,1.7025750748173073e-10,0.00037891268392645065,6.928663938169299e-28,9.605620455025981,334.0,313.0,-0.00012897912621451574,-6.44962455861976e-11,5.155729786043686e-10,0.0001443945614355256,1.874465970702804e-17,4.0708904190478476e-07,0.00022010412258453976,4.8445824778710104e-08,4.487031203402738e-05,sisLoc
